card_id,note_id,deck_id,deck_name,front,back,tags,acronym,examples,port,protocol,type,queue,due,interval,factor,reps,lapses,created_at
"1728594503878","iK>xX:0Fui_1","sy0-701-objective-1-2","1.2 Security Concepts","M1-051: A Gap Analysis should evaluate which two primary areas of an organization?
A: Hardware and Software
B: People and Processes
C: Policies and Procedures
D: Networks and Applications",">> CORRECT: B | People and Processes

Gap Analysis betrachtet sowohl People (Qualifikationen, Training) als auch Processes (bestehende IT-Systeme, Sicherheitsrichtlinien) um den aktuellen Stand zu ermitteln.

 

 Merkhilfe: Gap Analysis sucht Lücken in Menschen & Prozessen (nicht nur Technik). People + Process = die zwei Hauptbereiche.","Security Concepts","","","","","0","0","108","1","2500","0","0","1777740526670"
"1728595373661","z.uZM!|p:E_3","sy0-701-objective-1-2","1.2 Security Concepts","M1-052: Which security model requires every user, device, and process to authenticate each time they request access to a resource, regardless of network location?
A: Defense in Depth
B: Zero Trust
C: Need to Know
D: Least Privilege",">> CORRECT: B | Zero Trust

Zero Trust = 'Vertraue niemandem, verifiziere alles'. Kein implizites Vertrauen aufgrund von Netzwerkzugehörigkeit. Jeder Zugriff wird neu geprüft.

 

 Merkhilfe: Zero Trust = niemandem vertrauen, alles verifizieren. 'Never trust, always verify' ist das Motto.","Security Concepts Identity and Access Management","","","","","0","0","113","1","2500","0","0","1777740526670"
"1728595471351","BzK5$#U9XE_1","sy0-701-objective-1-2","1.2 Security Concepts","M1-053: Im Zero Trust werden Sicherheitsfunktionen laut SY0-701 Obj 1.2 in welche zwei ""Planes"" aufgeteilt?
A: Security zones
B: Trust segments
C: Control Plane und Data Plane
D: Functional planes",">> CORRECT: C | Control Plane und Data Plane

SY0-701 Obj 1.2 listet explizit nur zwei Planes (PDF S. 4): Control Plane (Adaptive identity, Policy Administrator, Policy Engine) und Data Plane (Implicit trust zones, Subject/System, Policy Enforcement Point). Es gibt KEINEN Umbrella-Begriff ""Functional planes"" im PDF.

Merkhilfe: Zwei Planes, nicht ""functional planes"". Control = entscheidet, Data = setzt durch.","Security Concepts","","","","","0","0","114","1","2500","0","0","1777740526670"
"1728595624204","vg-^Hauo;O_1","sy0-701-objective-1-2","1.2 Security Concepts","M1-054: In Zero Trust architecture, which plane handles the actual processing and forwarding of data across the network (e.g., routers, switches)?
A: Management Plane
B: Control Plane
C: Policy Plane
D: Data Plane",">> CORRECT: D | Data Plane

Data Plane = Geräte, die Daten tatsächlich verarbeiten und weiterleiten (Switches, Router). Control Plane = Verwaltung der Weiterleitungsregeln.

 

 Merkhilfe: Data Plane = wo Daten wirklich fließen und verarbeitet werden. Control Plane steuert, Data Plane arbeitet.","Security Concepts","","","","","0","0","116","1","2500","0","0","1777740526670"
"1728596210594","y,6%8%>1;+_2","sy0-701-objective-1-2","1.2 Security Concepts","M1-055: In Zero Trust, which concept refers to minimizing the number of potential entry points an attacker could exploit?
A: Adaptive Identity
B: Microsegmentation
C: Threat Scope Reduction
D: Policy-Driven Access Control",">> CORRECT: C | Threat Scope Reduction

Threat Scope Reduction = Angriffsfläche verkleinern. Weniger Einstiegspunkte = weniger Angriffsmöglichkeiten. Direkt verknüpft mit dem Zero Trust Prinzip.

 

 Merkhilfe: Weniger Angriffsfläche = kleinerer Scope. Attack Surface reduzieren = Threat Scope Reduction.","Security Concepts Architecture Models","","","","","0","0","119","1","2500","0","0","1777740526670"
"1728596360560","P*u42tb}5F_1","sy0-701-objective-1-2","1.2 Security Concepts","M1-056: In Zero Trust, which mechanism evaluates multiple context factors (location, device type, relationship to org) when deciding whether to grant access?
A: Policy Enforcement Point
B: Policy-Driven Access Control
C: Threat Scope Reduction
D: Adaptive Identity",">> CORRECT: D | Adaptive Identity

Adaptive Identity berücksichtigt viele Kontextfaktoren bei der Identitätsprüfung — IP-Adresse, Standort, Verbindungstyp, Beziehung zur Ressource etc.

 

 Merkhilfe: Adaptiv = passt sich an. Identity + Kontext (Ort, Zeit, Gerät) = Adaptive Identity.","Security Concepts","","","","","0","0","120","1","2500","0","0","1777740526670"
"1728596420109","CZYjE4ATCx_1","sy0-701-objective-1-2","1.2 Security Concepts","M1-057: Which Zero Trust component combines Adaptive Identity with predefined rules to determine the required authentication method?
A: Policy Engine
B: Policy-Driven Access Control
C: Policy Administrator
D: Policy Enforcement Point",">> CORRECT: B | Policy-Driven Access Control

Policy-Driven Access Control kombiniert Adaptive Identity mit Regelwerk — es entscheidet, welche Authentifizierungsmethode für einen bestimmten Kontext notwendig ist.

 

 Merkhilfe: Policy = Regeln. Adaptive Identity + Regeln = Policy-Driven Access Control.","Security Concepts","","","","","0","0","121","1","2500","0","0","1777740526670"
"1728596991068","iJ__2A*95?_2","sy0-701-objective-1-2","1.2 Security Concepts","M1-058: In Zero Trust, the Policy Enforcement Point (PEP) evaluates traffic and forwards the decision request to which Control Plane component?
A: Policy Administrator
B: Policy Engine
C: Policy Decision Point (PDP)
D: Authentication Server",">> CORRECT: B | Policy Engine

Im SY0-701-Vokabular (Obj 1.2) besteht der Control Plane aus Adaptive identity, Threat scope reduction, Policy-driven access control, Policy Administrator und Policy Engine. Die Policy Engine ist die Entscheidungs-Komponente (NIST SP 800-207 §2.2: ""This component is responsible for the ultimate decision to grant access to a resource""); der Policy Administrator setzt die Entscheidung um. Der PEP (Data Plane) leitet die Anfrage an diese Control-Plane-Komponenten weiter.

Merkhilfe: PE entscheidet, PA setzt um, PEP setzt durch. ""PDP"" ist NIST-SP-800-207-Sprache nicht enthalten und steht NICHT im SY0-701-Objective - typischer Distraktor.","Security Concepts","","","","","0","0","123","1","2500","0","0","1777740526670"
"1728597125561","J.T5rc{N{/_1","sy0-701-objective-1-2","1.2 Security Concepts","M1-059: In Zero Trust architecture, which component holds the rules and policies that determine whether traffic should be allowed?
A: Policy Administrator
B: Policy Enforcement Point
C: Policy Engine
D: Authentication Proxy",">> CORRECT: C | Policy Engine

Policy Engine = Regelbasis des Zero Trust Systems. Enthält alle Richtlinien. Sendet Entscheidungen an den Policy Administrator weiter.

 

 Merkhilfe: Engine = Motor der Regeln. Policy Engine enthält die Entscheidungslogik des Zero Trust Systems.","Security Concepts Identity and Access Management","","","","","0","0","126","1","2500","0","0","1777740526670"
"1728597165153","e&i$H>]e[*_1","sy0-701-objective-1-2","1.2 Security Concepts","M1-060: In Zero Trust, which component manages authentication/authorization information and communicates decisions to the Policy Enforcement Point?
A: Policy Engine
B: Policy Administrator
C: Policy Decision Point
D: Trust Broker",">> CORRECT: B | Policy Administrator

Policy Administrator kommuniziert die Entscheidungen des Policy Engine an den PEP. Er ist die 'Ausführungsinstanz' zwischen Regelwerk und Durchsetzungspunkt.

 

 Merkhilfe: Policy Administrator verwaltet Policies und Authentication-Infos. Bindeglied zwischen Engine und Enforcement.","Security Concepts","","","","","0","0","127","1","2500","0","0","1777740526670"
"1728597672323","vzlmlqa09(_1","sy0-701-objective-1-2","1.2 Security Concepts","M1-061: Which physical security control uses an enclosed entry area with interlocking doors to manage and control access to a facility?
A: Bollard
B: Mantrap
C: Access Control Vestibule
D: Faraday cage",">> CORRECT: C | Access Control Vestibule

Access Control Vestibule (auch Mantrap) = Schleuse mit zwei Türen. Nur wenn die erste Tür geschlossen ist, öffnet die zweite. Verhindert Tailgating.

 

 Merkhilfe: Vestibül = Schleuse. Zwei Türen die nicht gleichzeitig offen sein können = Mantrap / Access Control Vestibule.","Security Concepts","","","","","0","0","132","1","2500","0","0","1777740526670"
"1728598075567","EAyb-ETh)=_1","sy0-701-objective-1-2","1.2 Security Concepts","M1-062: Which capability do some video surveillance systems provide to detect intruders automatically?
A: Facial synthesis
B: Thermal mapping
C: Motion detection
D: RF triangulation",">> CORRECT: C | Motion detection

Bewegungserkennung (Motion Detection) ist eine verbreitete CCTV-Funktion. Löst Alarme aus, wenn Bewegung im gesicherten Bereich erkannt wird.

 

 Merkhilfe: Motion Detection = Bewegungserkennung. Moderne Kameras erkennen Bewegung automatisch und schlagen Alarm.","Security Concepts","","","","","0","0","139","1","2500","0","0","1777740526670"
"1728598202804","MrGm@(Qst{_3","sy0-701-objective-1-2","1.2 Security Concepts","M1-063: Welche physische Sicherheits-Massnahme aus SY0-701 Obj 1.2 verhindert, dass eine einzelne Person unbemerkt einen gesicherten Bereich betritt (Mantrap-Prinzip)?
A: Bollards
B: Access control vestibule
C: Fencing
D: Security guard",">> CORRECT: B | Access control vestibule

Ein Access control vestibule (klassisch ""Mantrap"") ist eine kleine Schleuse mit zwei Tueren, die sequenziell entriegeln - verhindert Tailgating und Einzeldurchgaenge ohne Authentifizierung. Steht explizit im SY0-701 Obj 1.2 Physical security.

Merkhilfe: Vestibule = Vorraum/Schleuse. Bollards = Poller gegen Fahrzeuge. Fencing = Aussen-Perimeter. Security guard = menschliche Kontrolle.
Hinweis: ""Two-person Integrity"" / ""Dual Control"" sind Industrie-Begriffe (z.B. NSA-Kryptoschluessel-Procedures), aber NICHT im SY0-701-Objective.","Security Concepts","","","","","0","0","142","1","2500","0","0","1777740526670"
"1728598803945","Ab|3ldH3YQ_3","sy0-701-objective-1-2","1.2 Security Concepts","M1-064: Which deception technology consists of files that appear to contain sensitive data but actually contain fake or trap information to detect unauthorized access?
A: Honeynets
B: Honeypots
C: Honeyfiles
D: Honeytokens",">> CORRECT: C | Honeyfiles

Honeyfiles = Lockdateien mit gefälschtem Inhalt. Werden sie geöffnet oder kopiert, lösen sie Alarm aus. Honeypots = gefälschte Systeme, Honeynets = gefälschte Netzwerke.

 

 Merkhilfe: Honey = Honig = Köder. Honeyfiles sind Köder-Dateien die Angreifer anlocken und verraten.","Security Concepts","","","","","0","0","153","1","2500","0","0","1777740526670"
"1728664841112","F^jIpy9kuP_1","sy0-701-objective-1-3","1.3 Change Management","M1-065: In Change Management, which group consists of individuals or departments directly affected by a proposed change?
A: Change Advisory Board
B: Change Owners
C: Stakeholders
D: Risk Committee",">> CORRECT: C | Stakeholders

Stakeholders = betroffene Parteien, die Einfluss auf oder Interesse an der Änderung haben. Change Owner = verwaltet den Prozess. CAB = genehmigt Änderungen.

 

 Merkhilfe: Stakeholder = Interessengruppe. Bei Änderungen müssen alle Betroffenen einbezogen werden.","Change Management Risk Management","","","","","0","0","157","1","2500","0","0","1777740526670"
"1728665267982","ch1vINu0lv_2","sy0-701-objective-1-3","1.3 Change Management","M1-066: What Change Management document enables a team to revert a system to its prior state if a change causes unexpected problems?
A: Impact Analysis
B: Change Request
C: Rollback Procedure
D: Backout Plan",">> CORRECT: D | Backout Plan

Backout Plan = Rücknahmeplan für Änderungen, die schiefgehen. Vor jeder Änderung erstellt, um schnelles Rollback zu ermöglichen. Auch 'Rollback Plan' genannt.

 

 Merkhilfe: Backout = zurück raus. Plan B für wenn das Update schiefgeht → vorherigen Zustand wiederherstellen.","Change Management","","","","","0","0","158","1","2500","0","0","1777740526670"
"1728665620599","g*wrw,_.WD_2","sy0-701-objective-1-3","1.3 Change Management","M1-067: Which application control approach permits only pre-approved applications to execute, blocking everything else by default?
A: Deny List
B: Blacklist
C: Allowlist
D: Greylist",">> CORRECT: C | Allowlist

Allowlist (früher Whitelist) = ausschließlich genehmigte Programme dürfen ausgeführt werden. Blockiert standardmäßig alles Unbekannte — sicherster Ansatz.

 

 Merkhilfe: Allow List = Whitelist. Nur genehmigte Apps = sicherer aber aufwändiger. Standardmäßig alles gesperrt.","Change Management","","","","","0","0","161","1","2500","0","0","1777740526670"
"1728665665642","iV5E^|+Aet_2","sy0-701-objective-1-3","1.3 Change Management","M1-068: Which application control approach allows all applications to run except those explicitly blocked?
A: Allowlist
B: Zero Trust List
C: Greylist
D: Deny List",">> CORRECT: D | Deny List

Deny List (früher Blacklist) = alles erlaubt, außer explizit blockierten Elementen. Weniger sicher als Allowlist, da unbekannte Bedrohungen durchgelassen werden.

 

 Merkhilfe: Deny List = Blacklist. Nur bekannte Böse sperren. Standardmäßig alles erlaubt → weniger sicher.","Change Management","","","","","0","0","162","1","2500","0","0","1777740526670"
"1728666406964","y0K<m#mT!v_2","sy0-701-objective-1-4","1.4 Cryptographic Solutions","M1-069: What does the acronym PKI stand for?
A: Private Key Integration
B: Public Key Infrastructure
C: Protected Key Interface
D: Privileged Key Inventory",">> CORRECT: B | Public Key Infrastructure

PKI = Public Key Infrastructure. Ein System zur Verwaltung digitaler Zertifikate und öffentlicher Schlüssel. Grundlage für SSL/TLS, digitale Signaturen usw.

 

 Merkhilfe: PKI = Public Key Infrastructure. Die 'Infrastruktur' für Public Keys: CAs, Zertifikate, Revocation.","Cryptographic Solutions","","","","","0","0","168","1","2500","0","0","1777740526670"
